File_Acc,Library_Acc,Experiment_Acc,Correlation
ENCFF762UTU,ENCLB307YSC,ENCSR608WPS,0.943709147740542
ENCFF988AVD,ENCLB307YSC,ENCSR608WPS,0.9423016315011482
ENCFF983SRB,ENCLB307YSC,ENCSR608WPS,0.9416512091181917
ENCFF793EDU,ENCLB307YSC,ENCSR608WPS,0.9388914039412752
ENCFF611THW,ENCLB563HLI,ENCSR608WPS,0.9410882697513208
ENCFF392JML,ENCLB563HLI,ENCSR608WPS,0.9432114725483125
ENCFF799NKP,ENCLB563HLI,ENCSR608WPS,0.9410524424050666
ENCFF394TLC,ENCLB563HLI,ENCSR608WPS,0.9414034342952825
ENCFF115BZM,ENCLB218FNU,ENCSR608WPS,0.9494728009285649
ENCFF862PPU,ENCLB218SFI,ENCSR608WPS,0.942458576220945
ENCFF944QTE,ENCLB218SFI,ENCSR608WPS,0.9424138478730681
ENCFF739KQP,ENCLB391WTJ,ENCSR961SKY,0.8983099975356521
ENCFF053EJS,ENCLB391WTJ,ENCSR961SKY,0.8985376740148026
ENCFF044UYK,ENCLB391WTJ,ENCSR961SKY,0.8977333294070864
ENCFF895YNG,ENCLB391WTJ,ENCSR961SKY,0.8997603652530549
ENCFF915AIE,ENCLB093NLU,ENCSR961SKY,0.9109354673041788
ENCFF923MKJ,ENCLB093NLU,ENCSR961SKY,0.9099682347988899
ENCFF057QIL,ENCLB093NLU,ENCSR961SKY,0.9129341798930545
ENCFF640MTY,ENCLB081GHN,ENCSR961SKY,0.8870294617653435
ENCFF345LVW,ENCLB081GHN,ENCSR961SKY,0.8905765687859769
ENCFF422NGK,ENCLB081GHN,ENCSR961SKY,0.8945865070428987
ENCFF551WGT,ENCLB081GHN,ENCSR961SKY,0.8864007893464128
ENCFF002AXG,ENCLB938OTD,ENCSR464DKE,0.8010091900552889
ENCFF002ATZ,ENCLB415QBM,ENCSR464DKE,0.959223321959778
ENCFF831LBE,ENCLB900KJE,ENCSR163ULN,0.9280674485206298
ENCFF781ZPY,ENCLB900KJE,ENCSR163ULN,0.9269933657128392
ENCFF722NMA,ENCLB900KJE,ENCSR163ULN,0.9282276419977494
ENCFF107ILP,ENCLB900KJE,ENCSR163ULN,0.9281313499995594
ENCFF748HUZ,ENCLB116TZY,ENCSR163ULN,0.9293046084328597
ENCFF850WAT,ENCLB116TZY,ENCSR163ULN,0.930691035578705
ENCFF165UXD,ENCLB116TZY,ENCSR163ULN,0.9308197416508581
ENCFF847UIO,ENCLB116TZY,ENCSR163ULN,0.9296935582832322
ENCFF134NRR,ENCLB802TBU,ENCSR163ULN,0.9245573873400664
ENCFF903WSZ,ENCLB802TBU,ENCSR163ULN,0.9213133384808989
ENCFF024DOG,ENCLB802TBU,ENCSR163ULN,0.9211639728149361
ENCFF240RQJ,ENCLB802TBU,ENCSR163ULN,0.9209362898952287
ENCFF225DXA,ENCLB760DAE,ENCSR163ULN,0.9235186209614651
ENCFF596TPI,ENCLB760DAE,ENCSR163ULN,0.9224464554749912
ENCFF370VKY,ENCLB760DAE,ENCSR163ULN,0.9249042462176202
ENCFF149XCQ,ENCLB684DFS,ENCSR378BVM,0.9135789587415942
ENCFF363LSM,ENCLB684DFS,ENCSR378BVM,0.9122230139795254
ENCFF642BPT,ENCLB684DFS,ENCSR378BVM,0.9119770042015047
ENCFF982AGY,ENCLB427XEX,ENCSR378BVM,0.9149592960972063
ENCFF420WBU,ENCLB427XEX,ENCSR378BVM,0.9130814276504516
ENCFF015LXK,ENCLB187NNV,ENCSR979PTL,0.9122307097023443
ENCFF742YUO,ENCLB350SJN,ENCSR979PTL,0.2665746697470535
ENCFF920TZH,ENCLB350SJN,ENCSR979PTL,0.9073484900954947
ENCFF309EQQ,ENCLB350SJN,ENCSR979PTL,0.9114289831956398
ENCFF114WEA,ENCLB350SJN,ENCSR979PTL,0.9309773851856629
ENCFF857UQN,ENCLB403JEA,ENCSR979PTL,0.8979244649807542
ENCFF618YTK,ENCLB403JEA,ENCSR979PTL,0.8990424840384135
ENCFF469PPY,ENCLB403JEA,ENCSR979PTL,0.8977171871607722
ENCFF872AIW,ENCLB405UOM,ENCSR361KVZ,0.9177964226238723
ENCFF708OMP,ENCLB405UOM,ENCSR361KVZ,0.9228102175479277
ENCFF635ZZT,ENCLB555OYJ,ENCSR361KVZ,0.9251395825016502
ENCFF217MGU,ENCLB555OYJ,ENCSR361KVZ,0.91937683214983
ENCFF228CWL,ENCLB977AZM,ENCSR793YAD,0.9377731499217644
ENCFF421OBI,ENCLB173UHP,ENCSR793YAD,0.9399215120388369
ENCFF198ONU,ENCLB173UHP,ENCSR793YAD,0.931562707950178
ENCFF000MYE,ENCLB559JNL,ENCSR000BHV,0.9472036713061605
ENCFF000MYG,ENCLB559JNK,ENCSR000BHV,0.9570818961685125
ENCFF859OTA,ENCLB224VVI,ENCSR699BRV,0.9021828898410033
ENCFF373JFH,ENCLB224VVI,ENCSR699BRV,0.2909878588326575
ENCFF345RKF,ENCLB224VVI,ENCSR699BRV,0.90226349149478
ENCFF213RSG,ENCLB224VVI,ENCSR699BRV,0.8998283129518256
ENCFF065RWY,ENCLB909LWX,ENCSR699BRV,0.8974918428124649
ENCFF839STE,ENCLB909LWX,ENCSR699BRV,0.8997591874505321
ENCFF451UFH,ENCLB909LWX,ENCSR699BRV,0.8992828983006214
ENCFF168BBF,ENCLB909LWX,ENCSR699BRV,0.8994890022777994
ENCFF529XZV,ENCLB411XFP,ENCSR432AXE,0.9299275987719247
ENCFF563ZOF,ENCLB917QHD,ENCSR432AXE,0.9317919254429933
ENCFF001HNI,ENCLB996UXR,ENCSR000DUB,0.9492097360416756
ENCFF001HNP,ENCLB390WHR,ENCSR000DUB,0.9346503598149108
ENCFF344KYL,ENCLB925HKY,ENCSR402IDP,0.9116599685247457
ENCFF908KEB,ENCLB925HKY,ENCSR402IDP,0.9472433605622687
ENCFF582BLP,ENCLB636JTM,ENCSR402IDP,0.9435715535458933
ENCFF619APA,ENCLB901ZOX,ENCSR979ZEO,0.15894992395102753
ENCFF088LJF,ENCLB901ZOX,ENCSR979ZEO,0.15966768634260436
ENCFF417OND,ENCLB137JDC,ENCSR979ZEO,0.9374010257626285
ENCFF509LYP,ENCLB137JDC,ENCSR979ZEO,0.9364448378775796
ENCFF673XGR,ENCLB569CWY,ENCSR871MKQ,0.9533513431966539
ENCFF044QUF,ENCLB569CWY,ENCSR871MKQ,0.9551341374853239
ENCFF650QQD,ENCLB569CWY,ENCSR871MKQ,0.9558904086404331
ENCFF123JRH,ENCLB569CWY,ENCSR871MKQ,0.9557602548761057
ENCFF692VWK,ENCLB025JJO,ENCSR871MKQ,0.3329596017472321
ENCFF752SXC,ENCLB025JJO,ENCSR871MKQ,0.9592286425101096
ENCFF623REV,ENCLB025JJO,ENCSR871MKQ,0.9525283794641604
ENCFF464PSG,ENCLB025JJO,ENCSR871MKQ,0.9607633619821342
ENCFF999ETO,ENCLB978FBZ,ENCSR871MKQ,0.949397277462781
ENCFF214TYJ,ENCLB978FBZ,ENCSR871MKQ,0.9484235976659229
ENCFF201VLY,ENCLB978FBZ,ENCSR871MKQ,0.9501394995324529
ENCFF666LMS,ENCLB978FBZ,ENCSR871MKQ,0.9497555392466055
ENCFF466PMQ,ENCLB862VLL,ENCSR871MKQ,0.9573939363997984
ENCFF141EJY,ENCLB862VLL,ENCSR871MKQ,0.9590524636028268
ENCFF446TUF,ENCLB862VLL,ENCSR871MKQ,0.9522954695058264
ENCFF145MFS,ENCLB862VLL,ENCSR871MKQ,0.32160865579191134
ENCFF696VTU,ENCLB887ADQ,ENCSR871MKQ,0.9562433447037921
ENCFF386DMG,ENCLB887ADQ,ENCSR871MKQ,0.9548556065922821
ENCFF092DOC,ENCLB887ADQ,ENCSR871MKQ,0.9600162531155126
ENCFF070ZQG,ENCLB887ADQ,ENCSR871MKQ,0.2685217348417204
ENCFF784DIC,ENCLB825PNC,ENCSR275JVX,0.9103206491004989
ENCFF437HFS,ENCLB843CTQ,ENCSR275JVX,0.9160109953814402
ENCFF460PEK,ENCLB843CTQ,ENCSR275JVX,0.9159185569573728
ENCFF392JTW,ENCLB843CTQ,ENCSR275JVX,0.9157243125602778
ENCFF615DYG,ENCLB843CTQ,ENCSR275JVX,0.9155993861598061
ENCFF193FLJ,ENCLB068BME,ENCSR542SCB,0.7850141385261548
ENCFF411BGX,ENCLB068BME,ENCSR542SCB,0.20064589412206751
ENCFF851HMF,ENCLB019YTQ,ENCSR542SCB,0.7217601915218376
ENCFF560KNN,ENCLB155CMY,ENCSR907BES,0.001835760833623532
ENCFF720GMK,ENCLB155CMY,ENCSR907BES,0.255380694809727
ENCFF218NMF,ENCLB155CMY,ENCSR907BES,0.24952489368503702
ENCFF821ZDP,ENCLB155CMY,ENCSR907BES,0.6849666622274752
ENCFF038DUW,ENCLB155CMY,ENCSR907BES,0.9394151065944805
ENCFF095ZXW,ENCLB883XHG,ENCSR907BES,0.024822925247068247
ENCFF218LAW,ENCLB883XHG,ENCSR907BES,0.7661836188547257
ENCFF356UQE,ENCLB651KNW,ENCSR907BES,0.7825782957279452
ENCFF925HKJ,ENCLB651KNW,ENCSR907BES,0.938930103515494
ENCFF089JPL,ENCLB651KNW,ENCSR907BES,0.735674307609871
ENCFF641QWF,ENCLB140POX,ENCSR230ORT,0.3111421636595845
ENCFF024RGC,ENCLB140POX,ENCSR230ORT,0.7495937356531502
ENCFF044PFA,ENCLB601XIH,ENCSR230ORT,-0.007004273745972406
ENCFF001HXT,ENCLB061VDM,ENCSR000DXQ,0.9243150141222661
ENCFF001HXU,ENCLB792XJD,ENCSR000DXQ,0.9232685657242602
ENCFF000BWR,ENCLB695ADO,ENCSR000AKO,0.9338029926415359
ENCFF000BWM,ENCLB695ADN,ENCSR000AKO,0.9261432414535694
ENCFF304CLR,ENCLB298JAF,ENCSR376EOW,0.9285675280359201
ENCFF505SOW,ENCLB298JAF,ENCSR376EOW,0.9301845724365977
ENCFF429UKI,ENCLB298JAF,ENCSR376EOW,0.9277358967462269
ENCFF800VRU,ENCLB268HBA,ENCSR376EOW,0.9319309100302199
ENCFF697IEL,ENCLB268HBA,ENCSR376EOW,0.9316083031357539
ENCFF081UCC,ENCLB291MKS,ENCSR934GQS,0.9032687589163602
ENCFF897KGX,ENCLB291MKS,ENCSR934GQS,0.9047746992339902
ENCFF931RMG,ENCLB291MKS,ENCSR934GQS,0.8992466647126042
ENCFF460JMP,ENCLB291MKS,ENCSR934GQS,0.89728037768896
ENCFF341ZRE,ENCLB896PPZ,ENCSR934GQS,0.14355573123365806
ENCFF246VIZ,ENCLB120MLU,ENCSR332WTG,0.9221396466983816
ENCFF854WNH,ENCLB120MLU,ENCSR332WTG,0.9213285393767744
ENCFF170JSW,ENCLB120MLU,ENCSR332WTG,0.9199599067785533
ENCFF490MSQ,ENCLB120MLU,ENCSR332WTG,0.9223974265371583
ENCFF746PXN,ENCLB452YEA,ENCSR332WTG,0.9155549178697
ENCFF125TSG,ENCLB452YEA,ENCSR332WTG,0.9191511808376082
ENCFF703PNV,ENCLB452YEA,ENCSR332WTG,0.9168085037042378
ENCFF905YLG,ENCLB452YEA,ENCSR332WTG,0.31053062109153334
ENCFF661JFT,ENCLB778HBT,ENCSR133AFF,0.9226756866065721
ENCFF333LIC,ENCLB778HBT,ENCSR133AFF,0.92138681010622
ENCFF841FYD,ENCLB778HBT,ENCSR133AFF,0.9205335690156355
ENCFF495NDN,ENCLB778HBT,ENCSR133AFF,0.9204769143896623
ENCFF778TUK,ENCLB517WBJ,ENCSR133AFF,0.9269109013833592
ENCFF840RPV,ENCLB517WBJ,ENCSR133AFF,0.31047950751704384
ENCFF594MZI,ENCLB517WBJ,ENCSR133AFF,0.924755508843761
ENCFF043ZQG,ENCLB517WBJ,ENCSR133AFF,0.9215897533670059
ENCFF000OYZ,ENCLB559JQQ,ENCSR000BSE,0.7000107544003328
ENCFF000OZC,ENCLB559JQP,ENCSR000BSE,0.02504853921524398
ENCFF111YPG,ENCLB040CQJ,ENCSR031PXV,0.9418370515054713
ENCFF331ARF,ENCLB040CQJ,ENCSR031PXV,0.9398504379033324
ENCFF171CNG,ENCLB040CQJ,ENCSR031PXV,0.9391642768941765
ENCFF390OBY,ENCLB781OKL,ENCSR031PXV,0.9279512995699304
ENCFF320TRK,ENCLB781OKL,ENCSR031PXV,0.9259772338406702
ENCFF693PMO,ENCLB781OKL,ENCSR031PXV,0.16629862416827834
ENCFF895TEG,ENCLB781OKL,ENCSR031PXV,0.9250674156947759
ENCFF001HXB,ENCLB624RWD,ENCSR000DXI,0.9105522427766541
ENCFF001HXA,ENCLB828TFE,ENCSR000DXI,0.9299250839752848
ENCFF440JTY,ENCLB144RMB,ENCSR225KOS,0.9308172578386483
ENCFF849LTS,ENCLB144RMB,ENCSR225KOS,0.9271509974737332
ENCFF986GZX,ENCLB144RMB,ENCSR225KOS,0.9254333945967328
ENCFF220KXG,ENCLB144RMB,ENCSR225KOS,0.9284767027972077
ENCFF740SIV,ENCLB486XZU,ENCSR225KOS,0.9340643804481993
ENCFF997ACL,ENCLB486XZU,ENCSR225KOS,0.9352659201769042
ENCFF510CGV,ENCLB486XZU,ENCSR225KOS,0.9353626000934238
ENCFF248QTX,ENCLB486XZU,ENCSR225KOS,0.9347138230343782
ENCFF000VUW,ENCLB209ABM,ENCSR000DZN,0.9552046692134815
ENCFF000VUU,ENCLB209ABS,ENCSR000DZN,0.9545814273876879
ENCFF000AVS,ENCLB695AEA,ENCSR000AMF,0.8974211921047565
ENCFF000AVU,ENCLB695ATC,ENCSR000AMF,0.9518920860751467
ENCFF578YHY,ENCLB137HYM,ENCSR300WOR,0.8983157407704612
ENCFF365SKE,ENCLB137HYM,ENCSR300WOR,0.8974899099462215
ENCFF300PCQ,ENCLB137HYM,ENCSR300WOR,0.8995939126087518
ENCFF482IFA,ENCLB137HYM,ENCSR300WOR,0.8994786105516507
ENCFF952YWG,ENCLB736GAY,ENCSR300WOR,-0.06145442882536141
ENCFF156GHR,ENCLB736GAY,ENCSR300WOR,0.28695914097516073
ENCFF571LLR,ENCLB736GAY,ENCSR300WOR,0.9079033097638337
ENCFF000SAY,ENCLB708NHR,ENCSR000DMR,0.7247062121283525
ENCFF000SAX,ENCLB507POH,ENCSR000DMR,0.7256518036941477
ENCFF001HPZ,ENCLB906ZLW,ENCSR000DUU,0.9105308658458723
ENCFF001HPY,ENCLB027LHT,ENCSR000DUU,0.9198333056122561
ENCFF000RHF,ENCLB559JXH,ENCSR000BNO,0.8598565990432091
ENCFF000RHD,ENCLB559JXI,ENCSR000BNO,0.7162905116308139
ENCFF287IBA,ENCLB893QXK,ENCSR298ZPF,0.9037852625719479
ENCFF227FDM,ENCLB893QXK,ENCSR298ZPF,0.9052576559811019
ENCFF001HKV,ENCLB094NFZ,ENCSR000DTI,0.9212848510954609
ENCFF001HKU,ENCLB979ZVE,ENCSR000DTI,0.9286905172789408
ENCFF504XVN,ENCLB918FKM,ENCSR255SQR,0.914006595301074
ENCFF582VZB,ENCLB918FKM,ENCSR255SQR,0.9163033801758381
ENCFF396ZFZ,ENCLB918FKM,ENCSR255SQR,0.9122882844510669
ENCFF442IFC,ENCLB918FKM,ENCSR255SQR,0.9200358511779106
ENCFF649HIX,ENCLB477QKW,ENCSR255SQR,0.9136188188687817
ENCFF508TFC,ENCLB477QKW,ENCSR255SQR,0.9125464336485618
ENCFF198QUH,ENCLB477QKW,ENCSR255SQR,0.915187886121064
ENCFF321HPL,ENCLB477QKW,ENCSR255SQR,0.9131235636183622
ENCFF137VYP,ENCLB380MYK,ENCSR261VAS,0.731349839752873
ENCFF968YZD,ENCLB830DOQ,ENCSR261VAS,0.9435242360588113
ENCFF001HUW,ENCLB666XYY,ENCSR000DWN,0.9330869694250196
ENCFF755LDE,ENCLB916VAO,ENCSR555DCD,0.9434701798406616
ENCFF041TOY,ENCLB386VDZ,ENCSR068HEE,0.9155836914582688
ENCFF137KWS,ENCLB386VDZ,ENCSR068HEE,0.9128515439771391
ENCFF882RMU,ENCLB386VDZ,ENCSR068HEE,0.9116418444075852
ENCFF476FQX,ENCLB386VDZ,ENCSR068HEE,0.9126539286135197
ENCFF913UOV,ENCLB951UFA,ENCSR068HEE,0.9315934098448053
ENCFF568YCY,ENCLB951UFA,ENCSR068HEE,0.9331901133684996
ENCFF906SSR,ENCLB951UFA,ENCSR068HEE,0.9332216755435859
ENCFF986MDU,ENCLB951UFA,ENCSR068HEE,0.9314690802915231
ENCFF882WHY,ENCLB534KAZ,ENCSR068HEE,0.31835622032316474
ENCFF359MYU,ENCLB534KAZ,ENCSR068HEE,0.9308549522785696
ENCFF677WJX,ENCLB534KAZ,ENCSR068HEE,0.9327075300926575
ENCFF015TPJ,ENCLB534KAZ,ENCSR068HEE,0.9320587401719482
ENCFF166NJR,ENCLB191KSM,ENCSR068HEE,0.9153884620610692
ENCFF533RON,ENCLB191KSM,ENCSR068HEE,0.9142364443269074
ENCFF352CIP,ENCLB191KSM,ENCSR068HEE,0.9149865438862985
ENCFF792KFN,ENCLB577SRS,ENCSR351SWL,0.8839884145498843
ENCFF340ZML,ENCLB577SRS,ENCSR351SWL,0.88192337816962
ENCFF024AMO,ENCLB577SRS,ENCSR351SWL,0.8803254628528138
ENCFF784WPU,ENCLB222DOV,ENCSR351SWL,0.9062428824860043
ENCFF249QNU,ENCLB222DOV,ENCSR351SWL,0.9107726144219106
ENCFF500PST,ENCLB222DOV,ENCSR351SWL,0.9084128804026941
ENCFF225HPO,ENCLB353XUU,ENCSR351SWL,0.8842413686456341
ENCFF947FUL,ENCLB353XUU,ENCSR351SWL,0.8808388289051701
ENCFF229PHS,ENCLB353XUU,ENCSR351SWL,0.8857784749209516
ENCFF261BUP,ENCLB380TBI,ENCSR351SWL,0.89980521790868
ENCFF195LUG,ENCLB380TBI,ENCSR351SWL,0.9014388582210395
ENCFF903GZI,ENCLB380TBI,ENCSR351SWL,0.9003599095395292
ENCFF715YXV,ENCLB380TBI,ENCSR351SWL,0.9012974057267439
ENCFF441KKC,ENCLB102NCQ,ENCSR073BPG,0.9182195273951245
ENCFF654XLP,ENCLB102NCQ,ENCSR073BPG,0.9184298072790648
ENCFF358MQE,ENCLB102NCQ,ENCSR073BPG,0.9195784551528254
ENCFF584FYX,ENCLB102NCQ,ENCSR073BPG,0.9198162564718478
ENCFF041JCV,ENCLB087NZJ,ENCSR073BPG,0.9117555910667047
ENCFF398DKO,ENCLB087NZJ,ENCSR073BPG,0.9144708549058072
ENCFF053MLM,ENCLB087NZJ,ENCSR073BPG,0.9144242308762124
ENCFF896VZQ,ENCLB087NZJ,ENCSR073BPG,0.9119667218905291
ENCFF001HVJ,ENCLB761GCS,ENCSR000DWQ,0.9255516965586739
ENCFF001HVA,ENCLB372NFI,ENCSR000DWQ,0.9322421901766283
ENCFF479OKY,ENCLB874JQN,ENCSR398RET,0.9473414732971475
ENCFF229AJP,ENCLB874JQN,ENCSR398RET,0.9466065401295881
ENCFF109SED,ENCLB874JQN,ENCSR398RET,0.9453550013175288
ENCFF862WJT,ENCLB874JQN,ENCSR398RET,0.9467929832570151
ENCFF041NSQ,ENCLB455RTU,ENCSR398RET,0.9442596588746739
ENCFF512DEM,ENCLB455RTU,ENCSR398RET,0.9465334436921303
ENCFF249MDZ,ENCLB455RTU,ENCSR398RET,0.9437069104372316
ENCFF728GXE,ENCLB455RTU,ENCSR398RET,0.9468566830382785
ENCFF378VLK,ENCLB124SMZ,ENCSR398RET,0.9544317979688927
ENCFF580DKI,ENCLB124SMZ,ENCSR398RET,0.9544750866464563
ENCFF355SNF,ENCLB124SMZ,ENCSR398RET,0.9544967870487538
ENCFF826TAL,ENCLB284MEB,ENCSR398RET,0.9495375311251313
ENCFF842GJN,ENCLB284MEB,ENCSR398RET,0.9517643810761275
ENCFF128DIA,ENCLB284MEB,ENCSR398RET,0.950808424232372
ENCFF953HQU,ENCLB284MEB,ENCSR398RET,0.9497874120837939
ENCFF808BXU,ENCLB586GQC,ENCSR237BTA,0.897235067932567
ENCFF927RWV,ENCLB586GQC,ENCSR237BTA,0.8977712165456131
ENCFF458MRD,ENCLB586GQC,ENCSR237BTA,0.897834233033274
ENCFF658SNE,ENCLB586GQC,ENCSR237BTA,0.9024670131223539
ENCFF566RWK,ENCLB701QQB,ENCSR237BTA,0.8985513989303875
ENCFF604OVY,ENCLB701QQB,ENCSR237BTA,0.8973072517321059
ENCFF567LJL,ENCLB701QQB,ENCSR237BTA,0.9037637938595169
ENCFF666EAR,ENCLB701QQB,ENCSR237BTA,0.9000439338070296
ENCFF622OJU,ENCLB651VSF,ENCSR930SOT,0.902710408741439
ENCFF286YSZ,ENCLB651VSF,ENCSR930SOT,0.9044754828154753
ENCFF206DCI,ENCLB651VSF,ENCSR930SOT,0.20374638058490738
ENCFF924IKG,ENCLB651VSF,ENCSR930SOT,0.9194317987228545
ENCFF249DMZ,ENCLB588QYZ,ENCSR930SOT,0.22169757483899288
ENCFF554DBX,ENCLB588QYZ,ENCSR930SOT,0.9392725616055937
ENCFF786PHI,ENCLB588QYZ,ENCSR930SOT,0.9396633372678909
ENCFF630TQW,ENCLB927FNL,ENCSR930SOT,0.9398685307717989
ENCFF035OFR,ENCLB927FNL,ENCSR930SOT,0.9400650180425291
ENCFF913EVO,ENCLB927FNL,ENCSR930SOT,0.9380853653918386
ENCFF665UVO,ENCLB927FNL,ENCSR930SOT,0.9407528348528805
ENCFF524CNI,ENCLB282JDI,ENCSR930SOT,0.9080790260782491
ENCFF249HNO,ENCLB282JDI,ENCSR930SOT,0.9095923739120989
ENCFF083FCK,ENCLB282JDI,ENCSR930SOT,0.907651476751082
ENCFF756VIP,ENCLB282JDI,ENCSR930SOT,0.9101441451385147
ENCFF000RXS,ENCLB392DHD,ENCSR000DME,0.921591348913219
ENCFF000RXO,ENCLB699TYF,ENCSR000DME,0.9447171030208656
ENCFF551NRO,ENCLB232SNY,ENCSR473DVS,0.9383732406545215
ENCFF288IJO,ENCLB232SNY,ENCSR473DVS,0.9399641109088113
ENCFF176BBV,ENCLB232SNY,ENCSR473DVS,0.7640370284783787
ENCFF371WKX,ENCLB232SNY,ENCSR473DVS,0.9441819516341508
ENCFF237ZIG,ENCLB293JMQ,ENCSR473DVS,0.16575594889789325
ENCFF835ZTN,ENCLB293JMQ,ENCSR473DVS,0.7262064763480333
ENCFF329YSC,ENCLB293JMQ,ENCSR473DVS,0.9408684601048225
ENCFF004CTS,ENCLB293JMQ,ENCSR473DVS,0.6979521106685769
ENCFF599QHB,ENCLB786VJR,ENCSR724YTA,0.9029691224241996
ENCFF150GTK,ENCLB786VJR,ENCSR724YTA,0.9003960461552722
ENCFF623AXF,ENCLB786VJR,ENCSR724YTA,0.9009559795932279
ENCFF701YZU,ENCLB786VJR,ENCSR724YTA,0.900847736754126
ENCFF821OKY,ENCLB195CGD,ENCSR724YTA,0.8962193773330335
ENCFF401WPF,ENCLB195CGD,ENCSR724YTA,0.9006105694221584
ENCFF305JSV,ENCLB195CGD,ENCSR724YTA,0.9012866221645556
ENCFF283GPJ,ENCLB195CGD,ENCSR724YTA,0.9033998895086329
ENCFF634LYE,ENCLB985HTA,ENCSR446FOM,0.9467960844509732
ENCFF310AZS,ENCLB985HTA,ENCSR446FOM,0.9465247751118868
ENCFF856VJO,ENCLB985HTA,ENCSR446FOM,0.9494366444968694
ENCFF541XUO,ENCLB985HTA,ENCSR446FOM,0.946222751167318
ENCFF880NTK,ENCLB674LOP,ENCSR446FOM,0.9471655269590942
ENCFF255YUW,ENCLB674LOP,ENCSR446FOM,0.9477748814637147
ENCFF273QXI,ENCLB674LOP,ENCSR446FOM,0.9488054897598496
ENCFF701UFM,ENCLB162QFA,ENCSR218MVT,0.9416108065167961
ENCFF180PMN,ENCLB162QFA,ENCSR218MVT,0.11349973003051994
ENCFF378EQD,ENCLB249DUN,ENCSR218MVT,0.939839274280949
ENCFF376WAI,ENCLB249DUN,ENCSR218MVT,0.9387695470293898
ENCFF547IOK,ENCLB249DUN,ENCSR218MVT,0.9392392863553068
ENCFF541KZL,ENCLB024GDW,ENCSR218MVT,0.9412624062684611
ENCFF224SFV,ENCLB024GDW,ENCSR218MVT,0.9410158897088738
ENCFF218BHF,ENCLB981IZJ,ENCSR218MVT,0.9472588599516201
ENCFF751QMX,ENCLB994WNC,ENCSR270KFY,0.9155148331519203
ENCFF999RXD,ENCLB249LFX,ENCSR270KFY,0.9099957960611416
ENCFF464SDP,ENCLB249LFX,ENCSR270KFY,0.9102271219270135
ENCFF182EEB,ENCLB249LFX,ENCSR270KFY,0.9116196044124563
ENCFF823DRC,ENCLB249LFX,ENCSR270KFY,0.9118658977456721
ENCFF654WGN,ENCLB624PYB,ENCSR585JVS,0.9325796867393193
ENCFF840NPS,ENCLB624PYB,ENCSR585JVS,0.9346096116974923
ENCFF477CVI,ENCLB624PYB,ENCSR585JVS,0.9320125187991207
ENCFF457SBF,ENCLB548SAC,ENCSR585JVS,0.26106003835399466
ENCFF230HVK,ENCLB548SAC,ENCSR585JVS,0.9308599552032969
ENCFF346TOR,ENCLB548SAC,ENCSR585JVS,0.9315813956930543
ENCFF408UKK,ENCLB942FVP,ENCSR689VEF,0.9414399083134783
ENCFF553HXS,ENCLB942FVP,ENCSR689VEF,0.9423604833698137
ENCFF997NPD,ENCLB449ICV,ENCSR125NBL,0.9319065794468119
ENCFF342XVP,ENCLB054TGL,ENCSR125NBL,0.9310960399243761
ENCFF717KPM,ENCLB525MCC,ENCSR125NBL,0.9535486292383648
ENCFF355MGX,ENCLB798IPZ,ENCSR450DXU,0.9382243671015582
ENCFF919ZFF,ENCLB798IPZ,ENCSR450DXU,0.9416689860178548
ENCFF014IWX,ENCLB798IPZ,ENCSR450DXU,0.9378353908647189
ENCFF111CLX,ENCLB600SSH,ENCSR450DXU,0.9431478930019274
ENCFF653IMU,ENCLB600SSH,ENCSR450DXU,0.9356709575856459
ENCFF525TEK,ENCLB600SSH,ENCSR450DXU,0.9406313831349151
ENCFF080XXP,ENCLB600SSH,ENCSR450DXU,0.9398642131548791
ENCFF001HLW,ENCLB114ORS,ENCSR000DTO,0.9299122784310813
ENCFF001HLV,ENCLB725BIP,ENCSR000DTO,0.9347935901890241
ENCFF740HRS,ENCLB295CIW,ENCSR300DWM,0.9327768286897851
ENCFF604GCQ,ENCLB428ZGS,ENCSR300DWM,0.9287181241076854
ENCFF783MCC,ENCLB428ZGS,ENCSR300DWM,0.26253733011876024
ENCFF038IAQ,ENCLB428ZGS,ENCSR300DWM,0.9307690384073342
ENCFF265EPR,ENCLB460BLL,ENCSR300DWM,0.9360332889545094
ENCFF783PRJ,ENCLB869ZSI,ENCSR300DWM,0.9319718889365727
ENCFF263GRF,ENCLB869ZSI,ENCSR300DWM,0.9324750388235042
ENCFF414LEL,ENCLB869ZSI,ENCSR300DWM,0.9311988606431046
ENCFF992BII,ENCLB378OHH,ENCSR300DWM,0.9357574372193888
ENCFF314POZ,ENCLB378OHH,ENCSR300DWM,0.9354802981741449
ENCFF497CIT,ENCLB378OHH,ENCSR300DWM,0.9339307198763662
ENCFF738FVF,ENCLB378OHH,ENCSR300DWM,0.9345570376103148
ENCFF001HSN,ENCLB154UHE,ENCSR000DVP,0.9554650987352911
ENCFF001HSL,ENCLB400XDW,ENCSR000DVP,0.9379135880848107
ENCFF106ZQS,ENCLB920COO,ENCSR779YTI,0.8999814044524002
ENCFF083MRS,ENCLB920COO,ENCSR779YTI,0.9003722061152899
ENCFF499ATR,ENCLB920COO,ENCSR779YTI,0.9016463436601435
ENCFF022XIR,ENCLB920COO,ENCSR779YTI,0.9025112810740831
ENCFF758BNO,ENCLB151AMR,ENCSR779YTI,0.8943100846485049
